Cg20307.1	0.104091	0.170384	0.253244	0.252168	0.295398
Cg20313.1	0.105615	0.194169	0.286803	0.111753	0.155339
Cg20327.1	0.0123541	0.146	1.36161	0.805406	1.11393
Cg20353.1	6.33556	5.89031	5.26687	4.23622	1.65724
Cg20374.1	0.122211	0.299902	0.485799	0.494892	0.160328
Cg20544.1	0.168161	0.916962	0.279302	0.18695	0.247149
Cg20799.1	0.0801896	0.123408	0.307272	0.131131	0.109807
Cg20898.1	4.08312	7.49444	2.81493	2.09727	4.32472
Cg20926.1	0.0303957	0.00561101	0.00970323	0.0471517	0.0309865
Cg21096.1	0.166397	0.919177	0.637163	0.340881	0.45142
Cg21290.1	0.139017	0.691667	0.379594	0.179039	0.306479
Cg21308.1	0.30242	0.343208	0.557802	0.451135	0.613601
Cg21461.1	0.269709	0.0717125	0.0675934	0.0943983	0.0737535
Cg21492.1	0.136708	0.369434	0.588153	0.371757	0.396431
Cg21496.1	0.0464882	1.31554	2.06245	0.652017	1.12952
Cg21528.1	0.0226113	0.109232	0.0693198	0.0347604	0.0610542
Cg21544.1	0.169627	0.0980493	0.0488698	0.0393247	0.122885
Cg21588.1	0.101129	0.0767014	0.0303816	0.0388385	0.0219608
Cg21609.1	0	0.116095	0.107068	0.0830736	0.0619663
Cg21739.1	0.455198	1.15681	1.0622	0.663663	1.0248
Cg21745.1	0.126649	0.121694	0.117248	0.0989687	0.0548955
Cg21750.1	0.384017	0.475913	0.22443	0.186132	0.324423
Cg21791.1	0.0777205	0.0252102	0.0429198	0.0442687	0.0188205
Cg22026.1	2.04199	2.97567	1.20132	0.96925	0.889434
Cg22032.1	0.0285652	0.00907323	0.0463313	0.0273676	0.0505892
Cg22128.1	0.00326274	0.0289452	0.0211402	0.0244249	0.0354625
Cg22137.1	0.0428479	0.0228434	0.0208454	0.0365403	0.0118019
Cg22145.1	0.452208	0.246589	0.274969	0.255535	0.180615
Cg22161.1	0.0684233	0.0745628	0.0308526	0.0211764	0.0154319
Cg22237.1	0.495431	0.288417	0.280458	0.292583	0.179173
Cg22296.1	0.0122462	0.026545	0.064249	0.0471556	0.0423601
Cg22354.1	0.55774	0.262763	0.0750358	0.0953788	0.0986094
Cg22364.1	0.154051	0.560733	0.225947	0.17953	0.321884
Cg22397.1	0.0236806	0.0125348	0.0164375	0.0259115	0.00330064
Cg22447.1	0.259608	0.206488	0.124839	0.100582	0.132901
Cg22515.1	0.507215	1.1167	1.85927	1.10804	1.00451
Cg22655.1	0.392181	13.1481	1.84063	0.489344	1.65033
Cg22815.1	1.39788	2.01985	1.28757	1.39263	2.77563
Cg22928.1	0.0100286	0.0531781	0.0278095	0.0435826	0.0788899
Cg22941.1	0.090516	0.0529569	0.0959035	0.134933	0.0784792
Cg23183.1	0.549184	4.7851	1.27208	0.821743	1.37485
Cg23257.1	0.0550615	0.101136	0.168754	0.170521	0.18725
Cg23318.1	0.0144334	0.146009	0.119024	0.0656441	0.167381
Cg23390.1	0.629437	0.310949	0.131883	0.225474	0.200086
Cg23506.1	0.258342	0.478108	0.62874	0.403396	0.603823
Cg23775.1	0.0805521	0.0251822	0.0486236	0.0597042	0.0269388
Cg23941.1	0.521212	0.363545	0.262206	0.358413	0.209164
Cg23958.1	0.141338	0.117287	0.149666	0.124483	0.0475118
Cg24033.1	0.909722	0.67859	0.269306	0.247176	0.283205
Cg24134.1	0.0780229	0.1885	0.135394	0.0560319	0.042208
Cg24182.1	0.201288	0.34454	0.188081	0.117883	0.130471
Cg24395.1	0.240972	0.257587	0.347417	0.49359	0.37883
Cg24556.1	0.0284868	0.055516	0.101786	0.102453	0.0918507
Cg24713.1	0.0495628	0.124939	0.455122	0.188917	0.101556
Cg24735.1	0.372427	0.289653	0.140826	0.140229	0.211657
Cg24749.1	1.1181	0.976292	1.32339	1.65969	2.51961
Cg24804.1	0.10567	0.0492132	0.0536208	0.0251228	0.00592944
Cg24812.1	0.0656285	0.0615448	0.0380792	0.0242387	0.0181668
Cg24870.1	0.110054	0.166112	0.18503	0.172987	0.282961
Cg25035.1	0.0787045	0.0938927	0.17151	0.148639	0.0545663
Cg25065.1	0.63967	0.187485	0.156325	0.23891	0.0779569
Cg25180.1	0.441437	0.402424	0.844802	0.509719	0.49417
Cg25233.1	0.0514253	0.144092	0.0451747	0.0203174	0.0464934
Cg25344.1	0.0378552	0.0126139	0.0605222	0.0746972	0.113252
Cg25753.1	0.542944	0.914594	0.505198	0.420122	0.637955
Cg25798.1	0.474892	0.753899	1.67266	1.47918	1.24567
Cg25962.1	0.104761	0.236307	0.149269	0.0949889	0.0774042
Cg25986.1	0.918906	1.84546	1.49395	1.04091	1.08414
Cg26075.1	0.0811222	0.271239	0.21204	0.125849	0.209451
Cg26103.1	0.398896	0.209052	0.125884	0.156184	0.176478
Cg26175.1	0.746816	0.532993	0.411236	0.377191	0.335289
Cg26202.1	0.224639	1.30105	0.103708	0.0202814	0.0982323
Cg26360.1	0.107873	0.0885427	0.036609	0.0295046	0.0628424
Cg26375.1	0.0164909	0.00588063	0.0132259	0.00823972	0.000673382
Cg26478.1	0.198851	0.171991	0.0831667	0.102398	0.0652878
Cg26484.1	0.174191	0.283057	0.892684	0.720104	0.61766
Cg26696.1	0.00138523	0.0117223	0.0179917	0.0255489	0.113179
Cg26706.1	0.175275	0.187113	0.0659965	0.0620267	0.156412
Cg26767.1	0.112078	0.534587	0.27651	0.104862	0.192583
Cg26903.1	0.00909649	0.00849264	0.0522108	0.0471986	0.0303799
Cg26923.1	6.0217	4.1141	1.74318	2.43438	1.09978
Cg27004.1	0.678601	0.955431	1.36916	1.15135	1.03202
Cg27011.1	0.105203	0.0831087	0.0436007	0.0444965	0.0419358
Cg27058.1	0.235593	0.107878	0.0625528	0.107367	0.0699476
Cg27079.1	0.729368	1.43949	1.62493	1.13064	1.29376
Cg27151.1	0.0602535	0.0327678	0.0181595	0.009	0.00933861
Cg27220.1	0.267575	0.109792	0.185137	0.153532	0.118258
Cg27224.1	0.332806	0.70724	0.527646	0.341451	0.391132
Cg27230.1	0.609479	0.714997	0.164184	0.132096	0.170569
Cg27240.1	0.132766	1.03349	1.07386	0.45159	0.275391
Cg27300.1	0.0869271	0.0316127	0.0123161	0.00422035	0.0405104
Cg27309.1	0.0114679	0.0142088	0.0219209	0.015563	0.0504128
Cg27336.1	0.465656	0.296944	0.233342	0.197662	0.196427
Cg27419.1	0.488118	2.02295	1.72729	1.54463	1.15472
Cg27473.1	0.201436	0.0677715	0.0889774	0.113388	0.0836142
Cg27854.1	2.68193	0.532076	0.566149	0.701927	0.405389
